Name,Crossing Number,Genus-3D,Bridge Index,Braid Index,Alexander
12n_379,12,3,3,4,2-7*t+ 14*t^2-17*t^3+ 14*t^4-7*t^5+ 2*t^6
12n_380,12,3,3,4,2-9*t+ 18*t^2-23*t^3+ 18*t^4-9*t^5+ 2*t^6
12n_381,12,2,3,5,3-15*t+ 23*t^2-15*t^3+ 3*t^4
12n_382,12,2,3,5,1-5*t+ 7*t^2-5*t^3+ t^4
12n_383,12,2,3,5,3-13*t+ 19*t^2-13*t^3+ 3*t^4
12n_384,12,3,3,5,3-13*t+ 25*t^2-31*t^3+ 25*t^4-13*t^5+ 3*t^6
12n_385,12,3,3,4,1-7*t+ 17*t^2-23*t^3+ 17*t^4-7*t^5+ t^6
12n_386,12,4,3,4,2-4*t+ 3*t^2+ 2*t^3-5*t^4+ 2*t^5+ 3*t^6-4*t^7+ 2*t^8
12n_387,12,4,3,5,1-5*t+ 6*t^2-2*t^3-t^4-2*t^5+ 6*t^6-5*t^7+ t^8
12n_388,12,3,3,5,1-5*t+ 10*t^2-13*t^3+ 10*t^4-5*t^5+ t^6
12n_389,12,3,3,5,1-9*t+ 24*t^2-31*t^3+ 24*t^4-9*t^5+ t^6
12n_390,12,3,3,4,1-6*t+ 14*t^2-17*t^3+ 14*t^4-6*t^5+ t^6
12n_391,12,3,3,5,3-12*t+ 26*t^2-33*t^3+ 26*t^4-12*t^5+ 3*t^6
12n_392,12,3,3,5,1-8*t+ 24*t^2-33*t^3+ 24*t^4-8*t^5+ t^6
12n_393,12,2,3,5,3-12*t+ 19*t^2-12*t^3+ 3*t^4
12n_394,12,2,3,5,1-6*t+ 11*t^2-6*t^3+ t^4
12n_395,12,3,3,5,1-8*t+ 18*t^2-23*t^3+ 18*t^4-8*t^5+ t^6
12n_396,12,3,3,5,1-7*t+ 16*t^2-19*t^3+ 16*t^4-7*t^5+ t^6
12n_397,12,3,3,5,1-5*t+ 11*t^2-15*t^3+ 11*t^4-5*t^5+ t^6
12n_398,12,3,3,5,1-4*t+ 4*t^2-3*t^3+ 4*t^4-4*t^5+ t^6
12n_399,12,3,3,5,1-7*t+ 19*t^2-27*t^3+ 19*t^4-7*t^5+ t^6
12n_400,12,3,3,5,1-8*t+ 23*t^2-31*t^3+ 23*t^4-8*t^5+ t^6
12n_401,12,3,3,5,1-7*t+ 21*t^2-29*t^3+ 21*t^4-7*t^5+ t^6
12n_402,12,3,3,4,1+ t-3*t^2+ 3*t^3-3*t^4+ t^5+ t^6
12n_403,12,3,3,4,1-3*t+ t^2+ t^3+ t^4-3*t^5+ t^6
12n_404,12,2,3,5,2+ t-5*t^2+ t^3+ 2*t^4
12n_405,12,4,3,5,1-6*t+ 13*t^2-12*t^3+ 9*t^4-12*t^5+ 13*t^6-6*t^7+ t^8
12n_406,12,3,3,5,5-13*t+ 16*t^2-15*t^3+ 16*t^4-13*t^5+ 5*t^6
12n_407,12,3,3,4,1-5*t+ 8*t^2-9*t^3+ 8*t^4-5*t^5+ t^6
12n_408,12,3,3,5,1-9*t+ 24*t^2-33*t^3+ 24*t^4-9*t^5+ t^6
12n_409,12,3,3,4,1-3*t+ 9*t^2-13*t^3+ 9*t^4-3*t^5+ t^6
12n_410,12,3,3,5,2-10*t+ 26*t^2-35*t^3+ 26*t^4-10*t^5+ 2*t^6
12n_411,12,2,3,5,5-9*t+ 5*t^2
12n_412,12,3,3,4,2-8*t+ 17*t^2-21*t^3+ 17*t^4-8*t^5+ 2*t^6
12n_413,12,3,3,4,2-8*t+ 17*t^2-21*t^3+ 17*t^4-8*t^5+ 2*t^6
12n_414,12,2,3,5,2-6*t+ 9*t^2-6*t^3+ 2*t^4
12n_415,12,3,3,4,2-10*t+ 24*t^2-31*t^3+ 24*t^4-10*t^5+ 2*t^6
12n_416,12,4,3,4,1-4*t+ 10*t^2-15*t^3+ 17*t^4-15*t^5+ 10*t^6-4*t^7+ t^8
12n_417,12,4,3,3,1-4*t^2+ 9*t^3-11*t^4+ 9*t^5-4*t^6+ t^8
12n_418,12,4,3,4,1-4*t+ 4*t^2-t^3-t^4-t^5+ 4*t^6-4*t^7+ t^8
12n_419,12,4,3,4,1-4*t+ 3*t^2+ 3*t^3-7*t^4+ 3*t^5+ 3*t^6-4*t^7+ t^8
12n_420,12,3,3,5,1-7*t+ 19*t^2-27*t^3+ 19*t^4-7*t^5+ t^6
12n_421,12,3,3,5,2-11*t+ 27*t^2-37*t^3+ 27*t^4-11*t^5+ 2*t^6
12n_422,12,3,3,5,2-11*t+ 27*t^2-37*t^3+ 27*t^4-11*t^5+ 2*t^6
12n_423,12,3,3,5,1-3*t+ 3*t^2-t^3+ 3*t^4-3*t^5+ t^6
12n_424,12,4,3,4,1-5*t+ 12*t^2-19*t^3+ 21*t^4-19*t^5+ 12*t^6-5*t^7+ t^8
12n_425,12,4,3,4,1-4*t+ 7*t^2-4*t^3+ t^4-4*t^5+ 7*t^6-4*t^7+ t^8
12n_426,12,4,3,4,1-3*t^2+ 4*t^3-3*t^4+ 4*t^5-3*t^6+ t^8
12n_427,12,4,3,4,1-5*t+ 14*t^2-23*t^3+ 27*t^4-23*t^5+ 14*t^6-5*t^7+ t^8
12n_428,12,4,3,4,1-4*t+ 5*t^2-4*t^3+ 3*t^4-4*t^5+ 5*t^6-4*t^7+ t^8
12n_429,12,2,3,5,4-18*t+ 27*t^2-18*t^3+ 4*t^4
12n_430,12,2,3,5,1
12n_431,12,3,3,5,1-8*t+ 24*t^2-35*t^3+ 24*t^4-8*t^5+ t^6
12n_432,12,2,3,5,3-4*t+ 3*t^2-4*t^3+ 3*t^4
12n_433,12,3,3,5,1-2*t-4*t^2+ 9*t^3-4*t^4-2*t^5+ t^6
12n_434,12,3,3,5,1-6*t+ 15*t^2-21*t^3+ 15*t^4-6*t^5+ t^6
12n_435,12,3,3,5,1-6*t+ 13*t^2-17*t^3+ 13*t^4-6*t^5+ t^6
12n_436,12,3,3,5,1-5*t+ 6*t^2-5*t^3+ 6*t^4-5*t^5+ t^6
12n_437,12,3,3,5,1+ t-8*t^2+ 13*t^3-8*t^4+ t^5+ t^6
12n_438,12,3,3,4,1-3*t+ 4*t^2-5*t^3+ 4*t^4-3*t^5+ t^6
12n_439,12,3,3,4,1-t+ t^3-t^5+ t^6
12n_440,12,3,3,4,2-9*t+ 18*t^2-23*t^3+ 18*t^4-9*t^5+ 2*t^6
12n_441,12,3,3,4,1-9*t+ 22*t^2-29*t^3+ 22*t^4-9*t^5+ t^6
12n_442,12,2,3,5,3-10*t+ 13*t^2-10*t^3+ 3*t^4
12n_443,12,2,3,4,3-8*t+ 11*t^2-8*t^3+ 3*t^4
12n_444,12,2,3,5,2-7*t+ 9*t^2-7*t^3+ 2*t^4
12n_445,12,3,3,5,2-13*t+ 30*t^2-39*t^3+ 30*t^4-13*t^5+ 2*t^6
12n_446,12,3,3,5,1-2*t-3*t^2+ 7*t^3-3*t^4-2*t^5+ t^6
12n_447,12,3,3,4,2-8*t+ 16*t^2-21*t^3+ 16*t^4-8*t^5+ 2*t^6
12n_448,12,4,3,5,1-6*t+ 14*t^2-21*t^3+ 25*t^4-21*t^5+ 14*t^6-6*t^7+ t^8
12n_449,12,3,3,5,1-4*t+ 8*t^2-9*t^3+ 8*t^4-4*t^5+ t^6
12n_450,12,3,3,5,1-8*t+ 23*t^2-31*t^3+ 23*t^4-8*t^5+ t^6
12n_451,12,3,3,4,1-3*t+ 8*t^2-11*t^3+ 8*t^4-3*t^5+ t^6
12n_452,12,2,3,4,4-14*t+ 19*t^2-14*t^3+ 4*t^4
12n_453,12,3,3,5,5-15*t+ 24*t^2-27*t^3+ 24*t^4-15*t^5+ 5*t^6
12n_454,12,3,3,4,1-4*t+ 11*t^2-15*t^3+ 11*t^4-4*t^5+ t^6
12n_455,12,3,3,4,3-12*t+ 21*t^2-25*t^3+ 21*t^4-12*t^5+ 3*t^6
12n_456,12,3,3,5,1-5*t^2+ 9*t^3-5*t^4+ t^6
12n_457,12,2,3,5,3-5*t+ 3*t^2
12n_458,12,4,3,5,1-6*t+ 16*t^2-26*t^3+ 31*t^4-26*t^5+ 16*t^6-6*t^7+ t^8
12n_459,12,4,3,5,1-6*t+ 15*t^2-20*t^3+ 21*t^4-20*t^5+ 15*t^6-6*t^7+ t^8
12n_460,12,3,3,5,1-6*t+ 15*t^2-19*t^3+ 15*t^4-6*t^5+ t^6
12n_461,12,3,3,5,1-7*t+ 20*t^2-29*t^3+ 20*t^4-7*t^5+ t^6
12n_462,12,2,3,5,1-6*t+ 11*t^2-6*t^3+ t^4
12n_463,12,3,3,5,1-7*t+ 18*t^2-25*t^3+ 18*t^4-7*t^5+ t^6
12n_464,12,2,3,4,1-4*t+ 5*t^2-4*t^3+ t^4
12n_465,12,4,3,5,1-6*t+ 13*t^2-15*t^3+ 13*t^4-15*t^5+ 13*t^6-6*t^7+ t^8
12n_466,12,4,3,3,1-3*t+ 7*t^2-10*t^3+ 11*t^4-10*t^5+ 7*t^6-3*t^7+ t^8
12n_467,12,4,3,3,1-3*t+ 5*t^2-8*t^3+ 9*t^4-8*t^5+ 5*t^6-3*t^7+ t^8
12n_468,12,4,3,3,1-3*t+ 5*t^2-6*t^3+ 7*t^4-6*t^5+ 5*t^6-3*t^7+ t^8
12n_469,12,3,3,4,2-6*t+ 12*t^2-15*t^3+ 12*t^4-6*t^5+ 2*t^6
12n_470,12,3,3,4,2-6*t+ 8*t^2-9*t^3+ 8*t^4-6*t^5+ 2*t^6
12n_471,12,3,3,4,2-8*t+ 16*t^2-19*t^3+ 16*t^4-8*t^5+ 2*t^6
12n_472,12,5,3,3,1-t+ 2*t^3-4*t^4+ 5*t^5-4*t^6+ 2*t^7-t^9+ t^10
12n_473,12,4,3,4,2-3*t+ t^2+ 3*t^3-5*t^4+ 3*t^5+ t^6-3*t^7+ 2*t^8
12n_474,12,4,3,4,2-3*t+ 2*t^2-t^3+ t^4-t^5+ 2*t^6-3*t^7+ 2*t^8
12n_475,12,3,3,4,1-2*t+ t^2+ t^3+ t^4-2*t^5+ t^6
12n_476,12,3,3,4,3-10*t+ 15*t^2-17*t^3+ 15*t^4-10*t^5+ 3*t^6
12n_477,12,3,3,5,4-8*t+ 7*t^2-5*t^3+ 7*t^4-8*t^5+ 4*t^6
12n_478,12,2,3,5,2-7*t+ 11*t^2-7*t^3+ 2*t^4
12n_479,12,2,3,5,6-21*t+ 29*t^2-21*t^3+ 6*t^4
12n_480,12,3,3,5,1-6*t+ 19*t^2-29*t^3+ 19*t^4-6*t^5+ t^6
12n_481,12,3,3,5,1-5*t+ 15*t^2-23*t^3+ 15*t^4-5*t^5+ t^6
12n_482,12,3,3,4,1-6*t+ 15*t^2-21*t^3+ 15*t^4-6*t^5+ t^6
12n_483,12,2,3,4,1-4*t+ 5*t^2-4*t^3+ t^4
12n_484,12,3,3,4,1-5*t+ 12*t^2-15*t^3+ 12*t^4-5*t^5+ t^6
12n_485,12,3,3,4,2-8*t+ 16*t^2-19*t^3+ 16*t^4-8*t^5+ 2*t^6
12n_486,12,3,3,4,2-7*t+ 12*t^2-13*t^3+ 12*t^4-7*t^5+ 2*t^6
12n_487,12,3,3,4,1-t-4*t^2+ 7*t^3-4*t^4-t^5+ t^6
12n_488,12,3,3,4,1-t-2*t^2+ 5*t^3-2*t^4-t^5+ t^6
12n_489,12,3,3,5,2-11*t+ 28*t^2-37*t^3+ 28*t^4-11*t^5+ 2*t^6
12n_490,12,2,3,5,5-19*t+ 29*t^2-19*t^3+ 5*t^4
12n_491,12,3,3,5,1-7*t+ 16*t^2-21*t^3+ 16*t^4-7*t^5+ t^6
12n_492,12,3,3,4,2-9*t+ 20*t^2-27*t^3+ 20*t^4-9*t^5+ 2*t^6
12n_493,12,3,3,4,2-9*t+ 21*t^2-29*t^3+ 21*t^4-9*t^5+ 2*t^6
12n_494,12,4,3,5,1-5*t+ 8*t^2-6*t^3+ 5*t^4-6*t^5+ 8*t^6-5*t^7+ t^8
12n_495,12,3,3,5,1-3*t+ 6*t^2-7*t^3+ 6*t^4-3*t^5+ t^6
12n_496,12,3,3,5,1-11*t+ 28*t^2-37*t^3+ 28*t^4-11*t^5+ t^6
12n_497,12,3,3,5,1-9*t+ 25*t^2-35*t^3+ 25*t^4-9*t^5+ t^6
12n_498,12,2,3,5,5-20*t+ 29*t^2-20*t^3+ 5*t^4
12n_499,12,3,3,5,1-5*t+ 10*t^2-13*t^3+ 10*t^4-5*t^5+ t^6
12n_500,12,3,3,4,2-6*t+ 11*t^2-13*t^3+ 11*t^4-6*t^5+ 2*t^6
12n_501,12,2,3,5,4-12*t+ 17*t^2-12*t^3+ 4*t^4
12n_502,12,4,3,4,2-3*t+ t^2+ t^3-t^4+ t^5+ t^6-3*t^7+ 2*t^8
12n_503,12,3,3,5,4-8*t+ 5*t^2-t^3+ 5*t^4-8*t^5+ 4*t^6
12n_504,12,4,3,5,1-6*t+ 15*t^2-24*t^3+ 29*t^4-24*t^5+ 15*t^6-6*t^7+ t^8
12n_505,12,3,3,5,1-8*t+ 24*t^2-33*t^3+ 24*t^4-8*t^5+ t^6
12n_506,12,3,3,5,1-6*t+ 14*t^2-17*t^3+ 14*t^4-6*t^5+ t^6
12n_507,12,3,3,5,1-7*t+ 18*t^2-23*t^3+ 18*t^4-7*t^5+ t^6
12n_508,12,4,3,4,1-4*t+ 10*t^2-16*t^3+ 19*t^4-16*t^5+ 10*t^6-4*t^7+ t^8
12n_509,12,4,3,5,1-5*t+ 8*t^2-7*t^3+ 7*t^4-7*t^5+ 8*t^6-5*t^7+ t^8
12n_510,12,3,3,5,1-11*t+ 29*t^2-39*t^3+ 29*t^4-11*t^5+ t^6
12n_511,12,3,3,4,2-9*t+ 19*t^2-25*t^3+ 19*t^4-9*t^5+ 2*t^6
12n_512,12,3,3,4,2-7*t+ 15*t^2-19*t^3+ 15*t^4-7*t^5+ 2*t^6
12n_513,12,3,3,4,2-13*t+ 29*t^2-37*t^3+ 29*t^4-13*t^5+ 2*t^6
12n_514,12,3,3,4,1-3*t+ 8*t^2-11*t^3+ 8*t^4-3*t^5+ t^6
12n_515,12,3,3,5,2-10*t+ 20*t^2-25*t^3+ 20*t^4-10*t^5+ 2*t^6
12n_516,12,3,3,5,2-11*t+ 22*t^2-27*t^3+ 22*t^4-11*t^5+ 2*t^6
12n_517,12,4,3,4,1-4*t+ 11*t^2-21*t^3+ 27*t^4-21*t^5+ 11*t^6-4*t^7+ t^8
12n_518,12,4,3,4,1-6*t^2+ 16*t^3-21*t^4+ 16*t^5-6*t^6+ t^8
12n_519,12,2,3,5,2-3*t+ 2*t^2
12n_520,12,2,3,5,4-18*t+ 27*t^2-18*t^3+ 4*t^4
12n_521,12,4,3,5,1-6*t+ 14*t^2-18*t^3+ 17*t^4-18*t^5+ 14*t^6-6*t^7+ t^8
12n_522,12,3,3,4,1-2*t+ 5*t^2-7*t^3+ 5*t^4-2*t^5+ t^6
12n_523,12,2,3,5,2-3*t+ 3*t^2-3*t^3+ 2*t^4
12n_524,12,3,3,6,2-11*t+ 21*t^2-23*t^3+ 21*t^4-11*t^5+ 2*t^6
12n_525,12,3,3,6,1-8*t+ 28*t^2-43*t^3+ 28*t^4-8*t^5+ t^6
12n_526,12,4,3,4,1-4*t+ 6*t^2-3*t^3+ t^4-3*t^5+ 6*t^6-4*t^7+ t^8
12n_527,12,3,3,5,3-12*t+ 20*t^2-23*t^3+ 20*t^4-12*t^5+ 3*t^6
12n_528,12,3,3,4,1+ 2*t-10*t^2+ 15*t^3-10*t^4+ 2*t^5+ t^6
12n_529,12,3,3,5,1-10*t+ 28*t^2-37*t^3+ 28*t^4-10*t^5+ t^6
12n_530,12,3,3,5,2-10*t+ 19*t^2-21*t^3+ 19*t^4-10*t^5+ 2*t^6
12n_531,12,4,3,4,1-4*t+ 11*t^2-20*t^3+ 25*t^4-20*t^5+ 11*t^6-4*t^7+ t^8
12n_532,12,3,3,5,2-11*t+ 29*t^2-41*t^3+ 29*t^4-11*t^5+ 2*t^6
12n_533,12,4,3,4,1-4*t+ 8*t^2-12*t^3+ 13*t^4-12*t^5+ 8*t^6-4*t^7+ t^8
12n_534,12,3,3,4,2-11*t+ 25*t^2-33*t^3+ 25*t^4-11*t^5+ 2*t^6
12n_535,12,2,3,5,1-7*t+ 11*t^2-7*t^3+ t^4
12n_536,12,3,3,4,1-7*t+ 19*t^2-27*t^3+ 19*t^4-7*t^5+ t^6
12n_537,12,3,3,5,2-12*t+ 27*t^2-33*t^3+ 27*t^4-12*t^5+ 2*t^6
12n_538,12,4,3,4,1-5*t+ 10*t^2-11*t^3+ 11*t^4-11*t^5+ 10*t^6-5*t^7+ t^8
12n_539,12,4,3,4,1-5*t+ 14*t^2-27*t^3+ 33*t^4-27*t^5+ 14*t^6-5*t^7+ t^8
12n_540,12,3,3,4,2-10*t+ 21*t^2-25*t^3+ 21*t^4-10*t^5+ 2*t^6
12n_541,12,3,3,4,2-9*t+ 19*t^2-23*t^3+ 19*t^4-9*t^5+ 2*t^6
12n_542,12,3,3,5,1-9*t+ 28*t^2-39*t^3+ 28*t^4-9*t^5+ t^6
12n_543,12,3,3,4,1-5*t+ 15*t^2-21*t^3+ 15*t^4-5*t^5+ t^6
12n_544,12,3,3,4,2-12*t+ 28*t^2-35*t^3+ 28*t^4-12*t^5+ 2*t^6
12n_545,12,3,3,5,2-10*t+ 19*t^2-23*t^3+ 19*t^4-10*t^5+ 2*t^6
12n_546,12,3,3,4,2-8*t+ 14*t^2-15*t^3+ 14*t^4-8*t^5+ 2*t^6
12n_547,12,2,3,5,4-17*t+ 27*t^2-17*t^3+ 4*t^4
12n_548,12,3,3,4,1-8*t+ 20*t^2-27*t^3+ 20*t^4-8*t^5+ t^6
12n_549,12,3,3,4,1-3*t+ 6*t^2-7*t^3+ 6*t^4-3*t^5+ t^6
12n_550,12,2,3,5,2-8*t+ 13*t^2-8*t^3+ 2*t^4
12n_551,12,3,3,5,3-13*t+ 23*t^2-27*t^3+ 23*t^4-13*t^5+ 3*t^6
12n_552,12,3,3,5,1-3*t+ t^2+ t^3+ t^4-3*t^5+ t^6
12n_553,12,2,4,5,4-20*t+ 33*t^2-20*t^3+ 4*t^4
12n_554,12,2,4,6,2-7*t+ 9*t^2-7*t^3+ 2*t^4
12n_555,12,3,4,5,1-9*t+ 33*t^2-49*t^3+ 33*t^4-9*t^5+ t^6
12n_556,12,2,4,5,4-20*t+ 33*t^2-20*t^3+ 4*t^4
12n_557,12,3,3,5,3-12*t+ 21*t^2-25*t^3+ 21*t^4-12*t^5+ 3*t^6
12n_558,12,3,3,5,1-3*t+ 8*t^2-11*t^3+ 8*t^4-3*t^5+ t^6
12n_559,12,3,3,4,2-7*t+ 11*t^2-13*t^3+ 11*t^4-7*t^5+ 2*t^6
12n_560,12,3,3,4,3-14*t+ 30*t^2-39*t^3+ 30*t^4-14*t^5+ 3*t^6
12n_561,12,2,3,5,4-14*t+ 19*t^2-14*t^3+ 4*t^4
12n_562,12,2,3,5,3-9*t+ 11*t^2-9*t^3+ 3*t^4
12n_563,12,2,3,5,5-18*t+ 25*t^2-18*t^3+ 5*t^4
12n_564,12,2,3,5,2-10*t+ 15*t^2-10*t^3+ 2*t^4
12n_565,12,3,3,4,2-7*t+ 9*t^2-9*t^3+ 9*t^4-7*t^5+ 2*t^6
12n_566,12,2,3,5,4-16*t+ 23*t^2-16*t^3+ 4*t^4
12n_567,12,3,3,4,3-13*t+ 26*t^2-33*t^3+ 26*t^4-13*t^5+ 3*t^6
12n_568,12,3,3,4,3-12*t+ 24*t^2-29*t^3+ 24*t^4-12*t^5+ 3*t^6
12n_569,12,3,3,4,3-10*t+ 18*t^2-21*t^3+ 18*t^4-10*t^5+ 3*t^6
12n_570,12,4,3,3,1-3*t+ 6*t^2-8*t^3+ 9*t^4-8*t^5+ 6*t^6-3*t^7+ t^8
12n_571,12,4,3,3,1-3*t+ 4*t^2-4*t^3+ 3*t^4-4*t^5+ 4*t^6-3*t^7+ t^8
12n_572,12,3,3,4,2-7*t+ 14*t^2-17*t^3+ 14*t^4-7*t^5+ 2*t^6
12n_573,12,3,3,4,2-7*t+ 12*t^2-15*t^3+ 12*t^4-7*t^5+ 2*t^6
12n_574,12,5,3,3,1-t+ 2*t^3-3*t^4+ 3*t^5-3*t^6+ 2*t^7-t^9+ t^10
12n_575,12,4,3,4,2-3*t+ t^2+ 4*t^3-7*t^4+ 4*t^5+ t^6-3*t^7+ 2*t^8
12n_576,12,4,3,4,2-4*t+ 5*t^2-4*t^3+ 3*t^4-4*t^5+ 5*t^6-4*t^7+ 2*t^8
12n_577,12,3,3,4,1-3*t+ 6*t^2-7*t^3+ 6*t^4-3*t^5+ t^6
12n_578,12,3,3,4,3-11*t+ 20*t^2-25*t^3+ 20*t^4-11*t^5+ 3*t^6
12n_579,12,3,3,5,1-2*t-3*t^2+ 9*t^3-3*t^4-2*t^5+ t^6
12n_580,12,2,3,5,5-16*t+ 23*t^2-16*t^3+ 5*t^4
12n_581,12,3,3,5,3-5*t+ 4*t^2-3*t^3+ 4*t^4-5*t^5+ 3*t^6
12n_582,12,2,3,5,1-2*t+ 3*t^2-2*t^3+ t^4
12n_583,12,2,3,5,5-16*t+ 21*t^2-16*t^3+ 5*t^4
12n_584,12,3,3,5,1-8*t+ 22*t^2-29*t^3+ 22*t^4-8*t^5+ t^6
12n_585,12,3,3,5,4-9*t+ 10*t^2-9*t^3+ 10*t^4-9*t^5+ 4*t^6
12n_586,12,3,3,5,1-8*t+ 24*t^2-35*t^3+ 24*t^4-8*t^5+ t^6
12n_587,12,3,3,5,1-10*t+ 28*t^2-39*t^3+ 28*t^4-10*t^5+ t^6
12n_588,12,3,3,4,2-9*t+ 19*t^2-25*t^3+ 19*t^4-9*t^5+ 2*t^6
12n_589,12,3,3,4,2-12*t+ 26*t^2-33*t^3+ 26*t^4-12*t^5+ 2*t^6
12n_590,12,4,3,4,1-4*t+ 4*t^2-2*t^3+ t^4-2*t^5+ 4*t^6-4*t^7+ t^8
12n_591,12,4,3,4,1-2*t^2+ 2*t^3-t^4+ 2*t^5-2*t^6+ t^8
12n_592,12,4,3,4,1-4*t+ 8*t^2-8*t^3+ 7*t^4-8*t^5+ 8*t^6-4*t^7+ t^8
12n_593,12,3,3,5,2-9*t+ 13*t^2-13*t^3+ 13*t^4-9*t^5+ 2*t^6
12n_594,12,3,3,4,2-t-5*t^2+ 9*t^3-5*t^4-t^5+ 2*t^6
12n_595,12,3,3,5,2-9*t+ 21*t^2-27*t^3+ 21*t^4-9*t^5+ 2*t^6
12n_596,12,3,3,5,3-11*t+ 21*t^2-25*t^3+ 21*t^4-11*t^5+ 3*t^6
12n_597,12,3,3,4,2-8*t+ 17*t^2-21*t^3+ 17*t^4-8*t^5+ 2*t^6
12n_598,12,3,3,5,1-8*t+ 24*t^2-33*t^3+ 24*t^4-8*t^5+ t^6
12n_599,12,4,3,4,1-4*t+ 7*t^2-10*t^3+ 11*t^4-10*t^5+ 7*t^6-4*t^7+ t^8
12n_600,12,3,3,5,4-9*t+ 12*t^2-13*t^3+ 12*t^4-9*t^5+ 4*t^6
12n_601,12,3,3,5,1-3*t+ 6*t^2-7*t^3+ 6*t^4-3*t^5+ t^6
12n_602,12,3,3,5,1-9*t+ 24*t^2-31*t^3+ 24*t^4-9*t^5+ t^6
12n_603,12,4,3,4,1-4*t+ 4*t^2-3*t^4+ 4*t^6-4*t^7+ t^8
12n_604,12,4,3,3,1-4*t+ 10*t^2-16*t^3+ 19*t^4-16*t^5+ 10*t^6-4*t^7+ t^8
12n_605,12,4,3,4,1-2*t+ 4*t^3-7*t^4+ 4*t^5-2*t^7+ t^8
12n_606,12,3,3,4,2-8*t+ 18*t^2-23*t^3+ 18*t^4-8*t^5+ 2*t^6
12n_607,12,3,3,4,2-7*t+ 13*t^2-15*t^3+ 13*t^4-7*t^5+ 2*t^6
12n_608,12,2,3,5,3-10*t+ 15*t^2-10*t^3+ 3*t^4
12n_609,12,4,3,4,1-4*t+ 7*t^2-6*t^3+ 5*t^4-6*t^5+ 7*t^6-4*t^7+ t^8
12n_610,12,4,3,4,1-4*t+ 8*t^2-12*t^3+ 15*t^4-12*t^5+ 8*t^6-4*t^7+ t^8
12n_611,12,3,3,5,2-9*t+ 17*t^2-19*t^3+ 17*t^4-9*t^5+ 2*t^6
12n_612,12,3,3,5,1-9*t+ 23*t^2-29*t^3+ 23*t^4-9*t^5+ t^6
12n_613,12,4,3,5,1-6*t+ 15*t^2-23*t^3+ 27*t^4-23*t^5+ 15*t^6-6*t^7+ t^8
12n_614,12,3,3,5,1-6*t+ 17*t^2-25*t^3+ 17*t^4-6*t^5+ t^6
12n_615,12,4,3,5,1-6*t+ 15*t^2-19*t^3+ 17*t^4-19*t^5+ 15*t^6-6*t^7+ t^8
12n_616,12,3,3,5,1-6*t+ 15*t^2-21*t^3+ 15*t^4-6*t^5+ t^6
12n_617,12,3,3,5,1-3*t+ 3*t^3-3*t^5+ t^6
12n_618,12,4,3,5,1-6*t+ 15*t^2-21*t^3+ 21*t^4-21*t^5+ 15*t^6-6*t^7+ t^8
12n_619,12,4,3,5,1-6*t+ 14*t^2-15*t^3+ 13*t^4-15*t^5+ 14*t^6-6*t^7+ t^8
12n_620,12,3,3,5,2-13*t+ 34*t^2-45*t^3+ 34*t^4-13*t^5+ 2*t^6
12n_621,12,3,3,5,1-7*t+ 23*t^2-33*t^3+ 23*t^4-7*t^5+ t^6
12n_622,12,4,3,5,1-6*t+ 14*t^2-19*t^3+ 19*t^4-19*t^5+ 14*t^6-6*t^7+ t^8
12n_623,12,4,3,5,1-5*t+ 10*t^2-8*t^3+ 5*t^4-8*t^5+ 10*t^6-5*t^7+ t^8
12n_624,12,4,3,4,1-3*t+ 6*t^3-9*t^4+ 6*t^5-3*t^7+ t^8
12n_625,12,4,3,5,1-5*t+ 12*t^2-18*t^3+ 19*t^4-18*t^5+ 12*t^6-5*t^7+ t^8
12n_626,12,3,3,5,2-15*t+ 36*t^2-47*t^3+ 36*t^4-15*t^5+ 2*t^6
12n_627,12,4,3,4,1-4*t+ 12*t^2-25*t^3+ 33*t^4-25*t^5+ 12*t^6-4*t^7+ t^8
12n_628,12,3,3,5,1-8*t+ 25*t^2-37*t^3+ 25*t^4-8*t^5+ t^6
12n_629,12,3,3,5,1-4*t+ 6*t^2-5*t^3+ 6*t^4-4*t^5+ t^6
12n_630,12,3,3,5,1-4*t+ 3*t^2+ t^3+ 3*t^4-4*t^5+ t^6
12n_631,12,3,3,5,1-6*t+ 19*t^2-29*t^3+ 19*t^4-6*t^5+ t^6
12n_632,12,4,3,5,1-7*t+ 19*t^2-30*t^3+ 33*t^4-30*t^5+ 19*t^6-7*t^7+ t^8
12n_633,12,3,3,4,2-10*t+ 22*t^2-29*t^3+ 22*t^4-10*t^5+ 2*t^6
12n_634,12,3,3,5,1-5*t+ 11*t^2-13*t^3+ 11*t^4-5*t^5+ t^6
12n_635,12,4,3,5,1-7*t+ 19*t^2-32*t^3+ 39*t^4-32*t^5+ 19*t^6-7*t^7+ t^8
12n_636,12,3,3,5,1-7*t+ 19*t^2-27*t^3+ 19*t^4-7*t^5+ t^6
12n_637,12,3,3,5,2-13*t+ 32*t^2-41*t^3+ 32*t^4-13*t^5+ 2*t^6
12n_638,12,3,3,4,2-3*t+ 2*t^2-t^3+ 2*t^4-3*t^5+ 2*t^6
12n_639,12,4,3,4,1-4*t+ 5*t^2-5*t^3+ 5*t^4-5*t^5+ 5*t^6-4*t^7+ t^8
12n_640,12,4,3,3,1-3*t^2+ 7*t^3-9*t^4+ 7*t^5-3*t^6+ t^8
